channel/I:Ath/D:AthErr/D:sigma/D:sigmaErr/D:chi2ndf/D
1,3,17 222.391 1.51661 4.68241 1.13659 8.92384
1,3,18 210.03 1.38814 15 1.2113 20.4022
1,3,19 205.95 5.15134 1.31826 13.2531 5.81375
1,3,20 205.664 13.0201 1.24308 7.35996 12.6368
1,3,21 216.114 6.44293 1.4212 13.0832 8.323
1,3,22 223.848 1.34542 5.6759 1.19156 11.8535
1,3,23 215.444 9.97757 7.58299 5.60075 9.10285
1,3,24 228.544 1.24849 5.26376 1.75626 14.3597
1,3,25 207.824 1.97626 6.81791 1.90086 6.38255
1,3,26 232.195 2.6594 12.1337 2.84637 15.5725
1,3,28 221.836 1.29172 4.18482 0.740072 10.9069
1,3,29 216.396 2.54122 1.10054 10.2905 10.5047
1,3,31 227.469 5.25734 15 1.03055 8.90306
1,3,32 206.766 6.20343 1.5341 12.8216 8.62085
1,3,33 226.184 9.54527 1.56 9.2526 10.1464
1,3,34 209.669 2.42321 3.24362 1.63003 7.24416
1,3,35 220.371 101.867 2.76585 8.60984 8.52884
1,4,0 198.432 2.31865 12.6272 2.23183 12.9078
1,4,1 194.529 2.69177 13.023 2.29885 9.60422
1,4,2 192.135 1.24688 4.47511 0.927927 9.41899
1,4,3 181.688 4.507 15 1.47959 8.34365
1,4,4 198.754 0.833405 15 0.678991 22.8507
1,4,5 168.857 1.41016 6.63718 1.97984 7.79537
1,4,7 201.985 2.07456 15 1.57946 11.9494
1,4,8 177.153 1.29874 13.2354 0.892112 24.6482
1,4,9 178.05 2.43729 9.09505 2.08657 5.93387
1,4,10 204.786 1.35166 13.2423 1.27587 18.1235
1,4,12 190.659 0.91094 15 12.1961 8.80428
1,4,13 180.825 1.97348 15 1.53832 7.78803
1,4,14 188.753 1.28983 15 0.267679 12.3514
1,4,16 207.264 1.28764 14.7169 0.849613 17.36
1,4,17 185.933 2.90898 1.00404 7.00067 10.7413
1,4,18 211.288 1.2151 15 0.371146 14.5339
1,4,19 166.776 2.96756 1.18206 10.0706 10.1254
1,4,20 207.127 1.30945 15 0.561662 14.3066
1,4,21 186.224 8.58613 1.8808 13.5338 12.1787
1,4,22 197.079 3.20247 15 1.45544 11.4355
1,4,23 196.676 2.71319 14.5175 9.83431 5.27583
1,4,24 187.042 3.73074 15 0.749193 7.04277
1,4,25 167.12 4.2088 1.20056 10.7566 4.98298
1,4,26 172.213 1.88949 5.20216 1.56706 6.54696
1,4,27 166.238 4.00588 15 1.25093 5.95542
1,4,28 148.199 171.154 3.6215 11.7342 5.95223
1,4,29 186.481 11.9268 1.86232 12.8922 7.67999
1,4,30 161.821 70.3195 15 11.321 9.53887
1,4,31 208.124 2.50447 15 11.6433 3.77869
1,4,34 114.327 169.583 2.46218 7.73107 9.99299
